role,latent_dimension,player_id,player_name,team_id,team_name,minutes,dimension_score,number_of_available_metrics,missing_metric_count,confidence_flag,single_metric_dimension_warning,dimension_percentile,dimension_rank_within_role
WINGER,WINGER_D5,275341,Yazid Faffa,18552,Renaissance Zemamra,1653.1168,4.0,1,0,low,True,4.0,25.0
WINGER,WINGER_D5,312935,Amine Azri,2762,RSB Berkane,831.3667,32.0,1,0,low,True,32.0,18.0
WINGER,WINGER_D5,3302,Nordin Amrabat,6994,Wydad Casablanca,1213.9333,70.0,1,0,low,True,70.0,8.0
WINGER,WINGER_D5,34952,Soufyan Ahannach,36100,US Yacoub El Mansour,1648.5166,52.0,1,0,low,True,52.0,13.0
WINGER,WINGER_D5,358748,Abdellah Ait Brahim,6992,Hassania Agadir,1376.3834,16.0,1,0,low,True,16.0,22.0
WINGER,WINGER_D5,381935,Ismail Mihrab,36099,KAC Marrakech,1046.0,8.0,1,0,low,True,8.0,24.0
WINGER,WINGER_D5,409131,Abdellatif Benkassou,25917,CODM Meknès,868.2999,26.0,1,0,low,True,26.0,19.0
WINGER,WINGER_D5,435547,Abdallah Ziani,2365,Difaâ El Jadida,1670.4166,40.0,1,0,low,True,40.0,16.0
WINGER,WINGER_D5,449373,Marouane Oujeddou,18552,Renaissance Zemamra,1522.1,36.0,1,0,low,True,36.0,17.0
WINGER,WINGER_D5,460266,Youness Dahmani,11935,UTS Rabat,1988.8333,80.0,1,0,low,True,80.0,6.0
WINGER,WINGER_D5,477555,Adam Brika,6995,Maghreb Fès,1282.0334,70.0,1,0,low,True,70.0,8.0
WINGER,WINGER_D5,523312,Brahim Mansouri,36100,US Yacoub El Mansour,1587.7167,96.0,1,0,low,True,96.0,2.0
WINGER,WINGER_D5,7550,Mounir Chouiar,2762,RSB Berkane,1954.4667,88.0,1,0,low,True,88.0,4.0
WINGER,WINGER_D6,132614,Walid Nassi Ouled Bentle,6994,Wydad Casablanca,1031.5333,80.83078911692915,1,0,low,True,84.0,5.0
WINGER,WINGER_D6,134249,Adam Ennaffati,2349,Raja Casablanca,1201.3667,34.044790619161404,1,0,low,True,32.0,18.0
WINGER,WINGER_D6,138895,Abdelfattah Hadraf,2838,FAR Rabat,1100.0166,39.271977458800386,1,0,low,True,44.0,15.0
WINGER,WINGER_D6,139001,Youssef Anouar,25917,CODM Meknès,906.2,62.88509205964947,1,0,low,True,68.0,9.0
WINGER,WINGER_D6,139008,Amine Souane,2761,FUS Rabat,1390.2333,0.0,1,0,low,True,6.0,24.0
WINGER,WINGER_D6,139017,Salah-eddine Benyachou,2761,FUS Rabat,1056.6665,35.34418610479101,1,0,low,True,36.0,17.0
WINGER,WINGER_D6,139568,Youssef Zghoudi,36099,KAC Marrakech,882.10004,25.24235883542638,1,0,low,True,20.0,21.0
WINGER,WINGER_D6,140874,Reda Slim,2838,FAR Rabat,1318.4001,69.92881696531438,1,0,low,True,76.0,7.0
WINGER,WINGER_D6,143490,Ahmed Hammoudan,2838,FAR Rabat,1350.9333,92.74011575926714,1,0,low,True,92.0,3.0
WINGER,WINGER_D6,16208,Arthur Kevin Yamga,6995,Maghreb Fès,908.2999,0.8628998776868128,1,0,low,True,12.0,23.0
WINGER,WINGER_D6,179311,Imad Riahi,2762,RSB Berkane,908.3334,66.4708402790718,1,0,low,True,72.0,8.0
WINGER,WINGER_D6,199611,Youssef Mehri,2762,RSB Berkane,1731.6167,0.0,1,0,low,True,6.0,24.0
WINGER,WINGER_D6,275341,Yazid Faffa,18552,Renaissance Zemamra,1653.1168,100.0,1,0,low,True,98.0,1.0
WINGER,WINGER_D6,312935,Amine Azri,2762,RSB Berkane,831.3667,100.0,1,0,low,True,98.0,1.0
WINGER,WINGER_D6,3302,Nordin Amrabat,6994,Wydad Casablanca,1213.9333,60.01008117060363,1,0,low,True,60.0,11.0
WINGER,WINGER_D6,34952,Soufyan Ahannach,36100,US Yacoub El Mansour,1648.5166,40.352015302589585,1,0,low,True,48.0,14.0
WINGER,WINGER_D6,358748,Abdellah Ait Brahim,6992,Hassania Agadir,1376.3834,11.452599762873739,1,0,low,True,16.0,22.0
WINGER,WINGER_D6,381935,Ismail Mihrab,36099,KAC Marrakech,1046.0,89.70712212229772,1,0,low,True,88.0,4.0
WINGER,WINGER_D6,409131,Abdellatif Benkassou,25917,CODM Meknès,868.2999,29.47931236793154,1,0,low,True,24.0,20.0
WINGER,WINGER_D6,435547,Abdallah Ziani,2365,Difaâ El Jadida,1670.4166,73.20015099476912,1,0,low,True,80.0,6.0
WINGER,WINGER_D6,449373,Marouane Oujeddou,18552,Renaissance Zemamra,1522.1,38.33182628639742,1,0,low,True,40.0,16.0
WINGER,WINGER_D6,460266,Youness Dahmani,11935,UTS Rabat,1988.8333,58.01997627421576,1,0,low,True,56.00000000000001,12.0
WINGER,WINGER_D6,477555,Adam Brika,6995,Maghreb Fès,1282.0334,33.762815543465905,1,0,low,True,28.000000000000004,19.0
WINGER,WINGER_D6,523312,Brahim Mansouri,36100,US Yacoub El Mansour,1587.7167,46.22031387426077,1,0,low,True,52.0,13.0
WINGER,WINGER_D6,7550,Mounir Chouiar,2762,RSB Berkane,1954.4667,61.19968980461442,1,0,low,True,64.0,10.0
