player_id,player_name,role,top_positive_contributors,weakest_dimensions,missing_metrics,confidence_reducers,derivation_warnings,why_score_is_research_only,research_only,production_ready
3252,Oussama Haddadi,CB,possession_security;progression;defensive_activity,possession_security;progression;defensive_activity,aerial_duels,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138935,Rachid Ghanimi,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138950,Mehdi Harrar,GK,involvement_distribution;shot_facing_context;defensive_actions,involvement_distribution;shot_facing_context;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138972,Mahdi Benabid,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138989,Mohamed Ferni,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139011,Ahmed Reda Tagnaouti,GK,defensive_actions;shot_facing_context;involvement_distribution,defensive_actions;shot_facing_context;involvement_distribution,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139555,Aymane Majid,GK,involvement_distribution;shot_facing_context;defensive_actions,involvement_distribution;shot_facing_context;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139572,Amine El Ouaad,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
143162,Mehdi Maftah,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
200507,Abderrahmane Kernane,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
317852,Abderahmane El Houasli,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
362445,Badreddine Abyir,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
477675,Mohamed Idar,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
522350,Mohamed Jemjami,GK,shot_facing_context;involvement_distribution;defensive_actions,shot_facing_context;involvement_distribution;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
523287,Ismail Sayad,GK,involvement_distribution;shot_facing_context;defensive_actions,involvement_distribution;shot_facing_context;defensive_actions,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
2995,Ángel Fabián Di María Hernández,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
3032,Zinédine Machach,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
3090,Nicolás Hernán Otamendi,MID,defensive_activity;progression;retention,progression;retention;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
3313,Giovani Lo Celso,MID,chance_creation;retention;defensive_activity,retention;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
5678,Jefferson Andrés Lerma Solís,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
5692,Juan Fernando Quintero Paniagua,MID,retention,retention,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
5695,James David Rodríguez Rubio,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
6193,Andrés Mateus Uribe Villa,MID,retention,retention,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
7183,Moctar Sidi El Hacen El Ide,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
7550,Mounir Chouiar,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
7717,Rayane Aabid,MID,retention;progression;chance_creation,progression;chance_creation;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
7797,Rodrigo Javier De Paul,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
10689,Sabir Bougrine,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
16308,Leandro Daniel Paredes,MID,retention;progression;defensive_activity,progression;defensive_activity;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
21648,Anas Tahiri,MID,retention;progression;chance_creation,progression;chance_creation;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
27277,Jhon Adolfo Arias Andrade,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
27886,Alexis Mac Allister,MID,retention;progression;chance_creation,progression;chance_creation;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
28723,Jorge Andrés Carrascal Guardo,MID,retention,retention,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
30155,Bilal Ould-Chikh,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
38718,Enzo Fernandez,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
46646,José Dembi,MID,retention;progression;defensive_activity,progression;defensive_activity;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
49000,Amine Oudrhiri Idrissi,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
49395,Richard Rios Montoya,MID,retention;chance_creation;defensive_activity,chance_creation;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
60138,Kevin Duvan Castaño Gil,MID,progression;retention;defensive_activity,retention;defensive_activity;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
134249,Adam Ennaffati,MID,chance_creation;retention;progression,retention;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
135202,Walid Sabbar,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138827,Achraf El Idrissi,MID,retention;progression;defensive_activity,progression;defensive_activity;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138845,Mohsine Moutouali,MID,retention;chance_creation;defensive_activity,chance_creation;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138853,Abdellah Farah,MID,defensive_activity;progression;retention,progression;retention;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138860,Youssef Michte,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138862,Abderrahmane Kassak,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138872,Oussama Mahrous,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138873,Abdelghafour Lamirat,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138877,Saleh Al Sellami,MID,retention;chance_creation;defensive_activity,chance_creation;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138895,Abdelfattah Hadraf,MID,defensive_activity;chance_creation;retention,chance_creation;retention;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138898,Ahmed Chentouf,MID,defensive_activity;retention;progression,retention;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138982,Jalal Tachtach,MID,retention,retention,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
138983,Zine Eddine Derrag,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139545,Mohammad El Fakih,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139554,Abdoulaye Diarra,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139565,Larbi Naji,MID,retention;chance_creation;defensive_activity,chance_creation;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139568,Youssef Zghoudi,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
139570,Brahim El Bahraoui,MID,retention;progression;defensive_activity,progression;defensive_activity;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
140871,Khalid Ait Ouarkhane,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
140872,Mohamed Rabie Hrimat,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
141254,Hamza Afsal,MID,defensive_activity;retention;chance_creation,retention;chance_creation;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
143166,Zakaria Fati,MID,retention;progression;defensive_activity,progression;defensive_activity;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
143490,Ahmed Hammoudan,MID,retention;chance_creation;defensive_activity,chance_creation;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
143505,Mohamed Morabit,MID,chance_creation;retention;defensive_activity,retention;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
144434,Ismail Moutaraji,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
144436,Anas Serrhat,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
149135,Moses Orkuma,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
151743,Mohamed Al Makahasi,MID,retention;chance_creation;defensive_activity,chance_creation;defensive_activity;progression,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
154668,Mamadou Lamine Camara,MID,retention;defensive_activity;progression,defensive_activity;progression;chance_creation,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
161352,Salaheddine Errahouli,MID,retention;chance_creation;progression,chance_creation;progression;defensive_activity,,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY;LOW_CONFIDENCE_EVENT_DERIVED_METRICS,event-derived;not provider-direct;small sample;formula-based prototype,Built only from Experiment 014 event-derived outputs; no licensed provider-direct backfill; no production coefficients; no production validation.,True,False
